,Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBRegressor)_Imputer(KNNImputer),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestRegressor)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingRegressor'>,dew_top_1,dew_top_3,dew_top_None
0,7.526612281799316,3.2119483947753906,7.718051910400391,0.33508825302124023,7.007928674324026,6.785710043425777,7.317853607828118,6.564568782022837,5.808470243449637,6.552684783935547,6.564568782022837,3.5762976492249514,5.612189361939736
1,4.90692138671875,4.901882171630859,7.4233551025390625,7.121609687805176,6.280180119402901,6.037113233776445,6.0348283617152045,5.977633930954147,6.0854404993178175,8.89696216583252,6.037113233776445,5.675050974076711,6.03085838435187
2,5.556618690490723,5.355891227722168,7.165599822998047,5.7802019119262695,5.309536260072514,5.482291842484456,5.277246211941533,4.679343283300314,5.575841156367003,9.225150108337402,5.355891227722168,5.373368559441063,5.479798354241243
3,3.882327079772949,2.9975223541259766,4.382922172546387,2.786001205444336,6.621057160469954,5.6843181998375805,5.2858846220033175,5.060770384930665,4.587600397391396,3.0882530212402344,5.6843181998375805,5.265406107861729,4.738040236434163
4,1.020268440246582,0.4266843795776367,0.07335376739501953,0.686558723449707,2.17190379052661,2.3135212934079874,1.8618408892782483,2.2049042260282157,1.04823022113316,3.5116024017333984,0.686558723449707,0.3317932250963125,0.8742619963843197
5,3.8331727981567383,4.13076114654541,0.09095573425292969,1.6388254165649414,2.0751568361577952,3.527849536314891,2.0326832025080837,2.2802938942934947,2.4512123205992857,2.478679656982422,3.527849536314891,3.22319833521113,2.676796769600461
6,3.020326614379883,2.6845293045043945,2.1654863357543945,2.291632652282715,2.2008453274874107,1.5207337625893178,1.9262105001317558,1.5019603018670526,2.163965599874615,1.4301643371582031,1.5207337625893178,1.9245623421852773,1.9641445653227176
7,1.2264299392700195,3.9641122817993164,3.612889289855957,2.947056770324707,2.4749591060345875,3.2536895505634202,2.5905357753563294,2.573241369954662,2.830364260394875,0.020658493041992188,3.9641122817993164,3.4048755509242756,3.1179360367660145
8,0.5717687606811523,2.277660846710205,0.34521961212158203,1.0685138702392578,1.584797608727639,2.705084832973057,2.6348111113470036,1.4005772999944721,1.0041390311717446,2.188243865966797,2.705084832973057,1.939233688240046,1.3297175163381159
9,0.5085897445678711,2.6364431381225586,0.11839008331298828,2.5598936080932617,1.3838448598582822,2.0863265709166914,2.2536619368545274,1.90253922670556,1.6812111460539683,0.7238178253173828,2.5598936080932617,1.6147506552722675,1.6780187805426792
10,2.1814050674438477,0.020244598388671875,1.6018610000610352,0.5432910919189453,0.08359667381946956,0.40550460496475793,0.7665849367335706,0.2893701709973442,0.4383987330192056,0.7982978820800781,0.7665849367335706,0.18317128217238832,0.1291060146237495
11,0.44364452362060547,3.918201446533203,5.089077949523926,5.462394714355469,4.346505362010346,4.212525320461044,3.6512246880865806,2.8924779998672587,3.752006500557304,0.20260047912597656,4.346505362010346,4.352598905040169,3.9076213867132363
12,0.7428808212280273,2.668704032897949,0.4272041320800781,1.428293228149414,1.2547724011629153,1.8363084053650134,0.8319970413732865,0.9372350008604773,0.973403144562619,2.0451555252075195,0.4272041320800781,0.31639779352082087,0.7271502992547116
13,3.266000747680664,1.6313390731811523,2.933534622192383,0.8246965408325195,2.625116538873703,1.1152349620141653,2.202181427777157,1.5085394851303278,1.6054956564149698,3.0432510375976562,1.6313390731811523,0.1325777999582325,1.1455133657267655
14,7.392890930175781,4.353815078735352,2.676833152770996,4.96040153503418,5.669065036770927,5.9777943082841976,4.365676726030015,4.831665642656169,5.028517801307203,4.26585578918457,2.676833152770996,3.998086568024071,4.8464000902928515
15,0.7891368865966797,0.9335842132568359,0.6648960113525391,2.0183677673339844,1.590188242352374,1.0465381033347505,2.213456292838579,0.31396194011217027,0.09476996251222936,3.0444231033325195,0.6648960113525391,0.12784038808949205,0.14781527910171022
16,0.9212532043457031,3.0507125854492188,2.155721664428711,0.5210514068603516,2.9540269984812486,2.3344982702543025,2.309368958709779,1.8599095637711898,2.013317831537563,0.4538898468017578,2.3344982702543025,2.4889240205720764,2.1780785431507663
17,6.578582763671875,4.3571062088012695,4.211240768432617,5.955173492431641,4.486481711499097,4.61458028779778,4.55884772014354,4.369068097073562,4.891385131231424,6.335947036743164,4.61458028779778,4.803828464958988,4.784162978903536
18,1.3990983963012695,3.7617015838623047,2.815615653991699,4.805841445922852,4.039538868837099,3.9541637945957504,3.0069062496833823,3.904156334820593,3.4608777910018684,2.668707847595215,4.805841445922852,3.6468565958545582,3.5446765085060417
19,2.3572025299072266,1.4348840713500977,1.0779170989990234,0.1977386474609375,0.9329647161203916,1.6833367627755482,0.9612714701256575,1.342778355670351,0.031010781487067263,4.675522804260254,0.1977386474609375,0.2027930891588543,0.15493880631081858
20,1.8618593215942383,1.5352754592895508,0.22310161590576172,0.0288238525390625,0.5880963637734613,0.29748017218290457,0.3063757142518906,0.3827690627036606,0.4249110970647383,1.8243532180786133,0.3063757142518906,0.2304138589669602,0.21218264643144025
21,5.026403427124023,6.5449113845825195,6.2292070388793945,3.3430213928222656,3.501763595956863,4.858168085846186,3.9047994522888594,4.424470681879116,4.729093132422403,2.2183752059936523,3.3430213928222656,4.73245137318065,4.775224455016264
22,4.749092102050781,1.130035400390625,0.9744682312011719,0.2866086959838867,2.3861331404899655,2.732072344172984,2.4229078072177668,3.056716156055158,2.217254234695293,7.782204627990723,3.056716156055158,2.313628947290807,2.216635477425699
23,3.843263626098633,4.9501848220825195,3.846609115600586,3.363828659057617,3.3105257348337798,4.329296751464627,2.9875790470026207,3.1347411622120696,3.720753614794056,4.871328353881836,3.363828659057617,3.629026319563849,3.697135971720787
24,3.0372629165649414,0.20587825775146484,0.7137975692749023,1.1686058044433594,1.0486977550334586,0.46461441592855124,0.8023745180566806,0.4628768198283577,0.9880135071102139,0.7349443435668945,3.0372629165649414,1.6529620689732383,1.2021840704822804
25,5.698213577270508,2.9616899490356445,5.267705917358398,4.468927383422852,3.7565670186390676,3.6998534683430666,2.8629440807287967,3.5585507174798483,4.034306514034773,4.0081634521484375,3.6998534683430666,3.941057378419508,3.8948311127119695
26,0.3044586181640625,2.783679962158203,2.4501752853393555,0.1128849983215332,2.0382286031879637,1.9143511249688316,3.0799937725898445,1.2914175075957584,1.7186774844603114,0.5590333938598633,0.1128849983215332,1.5049132352409487,1.6789779689824584
27,0.0713968276977539,1.104339599609375,1.4392871856689453,5.666423797607422,2.0150105326032524,2.217804203931667,0.7982493920128153,1.494012699336503,1.4731445264667915,2.512868881225586,5.666423797607422,3.225248603062912,2.0524484840178765
28,2.823413848876953,3.8924946784973145,2.9720382690429688,0.5552978515625,0.9582179303712568,2.0924078947205142,1.5014386160811508,0.34493713526661196,1.892530778052409,1.3155088424682617,0.34493713526661196,1.2027667597074476,1.548885299083139
29,2.5099096298217773,2.375430107116699,3.2101612091064453,2.100109100341797,2.0499918852151353,1.7789734497030558,1.2227037436575703,2.312609366837151,2.1949860614749532,0.6586942672729492,2.100109100341797,2.5126098633060945,2.207375932462533
30,3.37587833404541,0.7905097007751465,2.537869453430176,3.5691871643066406,3.7233332336092175,2.3013864589871993,2.70301727586164,2.5461176115615967,2.693412404072129,2.5260019302368164,3.37587833404541,2.232530207365386,2.586719159165579
31,0.7283544540405273,0.8261384963989258,0.8988485336303711,0.27867603302001953,0.7657868007819175,0.38225602594107677,1.0442808869584184,0.853351339512999,0.26391932542066243,0.46623802185058594,0.7657868007819175,0.05923920034647168,0.21355353668225519
32,1.3238277435302734,3.373363494873047,0.9567961692810059,1.8079166412353516,2.0933029051089864,2.015659720908573,1.1953506134146998,0.5587174971191562,0.9744386455547982,0.28676700592041016,0.9567961692810059,1.4538507369864355,1.0481440950646288
33,1.7167997360229492,0.9108619689941406,1.2970952987670898,0.6423873901367188,0.98851069634539,1.5302253162815926,0.8057324025728256,1.0854581561790795,0.9615370231282938,0.9853372573852539,1.2970952987670898,1.2391413795298352,1.0561753954845141
34,5.2385053634643555,3.9710168838500977,4.270883560180664,5.004690170288086,5.071935440845081,4.8424131822923595,5.0395243688303,5.11589387605841,4.819357855726169,4.512219429016113,4.8424131822923595,4.703016985041231,4.817330177913188
35,2.140730857849121,3.2417964935302734,2.5119686126708984,3.1016063690185547,3.5713461046437605,3.0950778572483255,3.5141510453672886,3.3408514275820735,3.0646910959887865,0.62847900390625,3.2417964935302734,3.424439223025651,3.0997460706819044
36,2.2483444213867188,0.5377388000488281,1.8975152969360352,2.399961471557617,3.4165324093659404,4.424763766925716,3.8081963725890873,3.2683128567170847,2.750170674440879,1.6575088500976562,2.399961471557617,2.509552207838855,2.708435083890148
37,1.7388792037963867,1.8298559188842773,0.8616609573364258,0.6892037391662598,2.227903636420301,2.174592399135042,3.471207578060774,2.0889417723531185,1.8852806506440736,4.919435501098633,0.8616609573364258,2.1318350331221723,1.9746573628262354
38,2.3483943939208984,2.2555627822875977,1.051487922668457,2.1269311904907227,1.5391671121611576,0.9814175703809838,0.9880580727144661,0.9220372279979667,1.5266320340777817,2.7844371795654297,2.2555627822875977,1.8658247077702992,1.6451686174886113
39,2.057652473449707,0.533782958984375,1.4762468338012695,0.46306419372558594,0.8448770136833961,0.7460235773661772,0.8067327839025271,0.5674724601456091,0.9369815368823318,1.083831787109375,0.46306419372558594,0.5981127264661605,0.8247678102245963
40,3.3002538681030273,4.730952262878418,1.171584129333496,4.237603187561035,0.6576846188414471,0.5675792453368871,1.191222723649103,0.40381682565270616,1.4694060656337005,0.4847574234008789,4.237603187561035,1.7430212440536668,1.6187244424383884
41,6.38840913772583,4.53721809387207,5.32855224609375,1.7345495223999023,3.5970578106627915,3.527411448909527,4.328857033266077,3.1524996036569277,4.074319362073359,1.4878339767456055,3.5970578106627915,3.801664006509574,4.018909635931282
42,3.057790756225586,2.850038528442383,2.6159095764160156,0.2661771774291992,2.469536729924064,2.5579783970787613,3.261927561047873,2.0243345978411487,2.3879616655506286,1.259922981262207,3.057790756225586,2.8648802263990305,2.507851446995627
43,1.7767562866210938,3.250001907348633,0.33455324172973633,3.571284294128418,2.504846919484759,2.4964383211480516,2.6919377275785994,2.254097695297448,2.359989549167093,2.731698989868164,3.571284294128418,3.1033298219287815,2.4971857301551132
44,6.31273078918457,5.76568603515625,8.483800888061523,5.959744453430176,6.811667843753858,7.516349119605453,6.864764332746837,6.419350276600758,6.766761717317429,9.058544158935547,5.76568603515625,6.315422601630292,6.647114994308787
45,0.9158563613891602,5.409195899963379,5.479115009307861,5.007314205169678,2.1286843053168987,1.8413381374601911,3.0746858388833527,2.5460140225665118,3.3002754725071295,2.824702262878418,5.409195899963379,4.770253918382098,3.6788240054664882
46,3.7591257095336914,4.72385311126709,3.193552017211914,5.654941558837891,3.0433311728098698,3.353051728166699,3.5222644240308796,3.976098454823097,3.903277272085141,4.05650520324707,3.0433311728098698,3.329892497206462,3.744348120091452
47,3.7361059188842773,2.4974451065063477,3.9559240341186523,3.0034122467041016,3.7550014818122417,3.3413892611851157,3.8537089162327263,3.863740560100309,3.500840940692971,4.1749467849731445,3.3413892611851157,3.6217423929346175,3.543077415337061
48,2.6008691787719727,5.14875602722168,2.55403995513916,2.4951276779174805,2.1102792051055577,2.534789207636665,1.7564172542269425,2.3246789294921744,2.6906196794389547,1.5759506225585938,2.3246789294921744,3.1537986626656718,2.7374274722874468
49,0.8456554412841797,0.36934852600097656,0.7726631164550781,1.811741828918457,1.251006886354988,0.5958267386442504,1.1729725078207007,1.1297988129120373,0.9012896007985898,0.10395526885986328,0.5958267386442504,0.6884445967533566,0.8514355893772052
50,1.42238187789917,4.521749496459961,5.1632232666015625,2.758059501647949,3.535878092679514,4.220864700781096,4.470029340041435,4.348164583879425,3.805043857498763,3.474088668823242,4.220864700781096,4.047843044949856,3.8853432498284644
51,2.199040412902832,2.410731315612793,2.4060850143432617,4.542381286621094,4.014111463272146,3.1904490635695257,3.569923463603139,3.9885923653806348,3.2901642981631785,3.413156509399414,4.542381286621094,4.135664118553509,3.5844593119659542
52,3.4704360961914062,3.6428680419921875,3.175416946411133,3.466991424560547,2.3135379576459414,3.6908750477655126,2.3505638000698568,2.702837172305605,3.1016908108677743,1.8152027130126953,2.3135379576459414,3.029628744830969,3.0535979097853296
