,0,1,2,3,4,5,6,7
0,0.14810197,0.089997865,0.09002541,0.109173164,0.18082705,0.16383867,0.14362766,0.07440823
1,0.059137836,0.18623604,0.08417099,0.06265157,0.05248013,0.14682457,0.13990438,0.2685945
2,0.1839576,0.14200263,0.094576694,0.09517162,0.1403234,0.13483001,0.102168754,0.106969304
3,0.083310425,0.13715295,0.0734217,0.1175325,0.23418783,0.091573745,0.106909685,0.15591118
4,0.12841377,0.14195149,0.20935586,0.11339776,0.044145297,0.105201185,0.1267463,0.13078834
5,0.17658399,0.060597192,0.08198049,0.09183328,0.2412767,0.16631658,0.06511232,0.11629951
6,0.12473814,0.21336667,0.10458229,0.05564197,0.15584674,0.1697029,0.08582275,0.09029847
7,0.12375417,0.055244654,0.07594679,0.1051384,0.20972191,0.11851143,0.14226292,0.16941969
8,0.09204157,0.091037095,0.12718761,0.0745077,0.107961334,0.14169043,0.19564793,0.16992639
9,0.096160024,0.14233577,0.045921266,0.15464678,0.15855558,0.09678139,0.1171514,0.18844776
10,0.10563328,0.07363959,0.21554416,0.11677348,0.078399524,0.11855944,0.12960951,0.16184105
11,0.082348034,0.1471668,0.0929006,0.11616714,0.11015708,0.15454844,0.11642853,0.1802834
12,0.09552123,0.18037646,0.09211578,0.08483643,0.09741995,0.20093174,0.19005865,0.058739774
13,0.14676169,0.13516894,0.12338672,0.07682291,0.12715368,0.13838652,0.1578968,0.094422735
14,0.13369782,0.09632816,0.07142019,0.13619354,0.08358645,0.21807797,0.08964785,0.17104807
15,0.11540304,0.20928223,0.14089319,0.08107401,0.098339535,0.11647708,0.1493987,0.08913225
16,0.108978555,0.17130598,0.10611082,0.06686296,0.21132153,0.15508881,0.07982772,0.10050364
17,0.043363918,0.08269136,0.15654351,0.14998299,0.07338932,0.13663732,0.12835602,0.22903554
18,0.0669521,0.075795256,0.12360575,0.12538469,0.1661842,0.08830193,0.081362456,0.2724136
19,0.19628705,0.057444412,0.07752112,0.14033851,0.15615739,0.09615714,0.15050319,0.12559119
20,0.09401666,0.039884448,0.24614342,0.07751233,0.12888035,0.1118989,0.14657937,0.15508455
21,0.13848011,0.13257068,0.136,0.118646,0.1002075,0.15211773,0.12883532,0.093142696
22,0.09366704,0.11506752,0.09617006,0.032536395,0.17172408,0.17553373,0.20923418,0.10606706
23,0.07713007,0.124074854,0.08074866,0.061745867,0.105847634,0.22296707,0.124260925,0.20322493
24,0.082999125,0.05485704,0.07918944,0.26916164,0.075041346,0.1101306,0.14178807,0.18683274
25,0.107883535,0.13348672,0.12418166,0.074718416,0.08303795,0.1641676,0.12803538,0.18448871
26,0.11187119,0.08454414,0.09291474,0.15612775,0.09104654,0.1718894,0.1090369,0.18256943
27,0.07711735,0.051865976,0.15521497,0.13163646,0.07408589,0.061166447,0.19221568,0.25669724
28,0.18689181,0.11986666,0.07036856,0.17738445,0.08822962,0.19215,0.06068782,0.104421005
29,0.03954189,0.123540506,0.1402355,0.12415136,0.05271573,0.16712248,0.17679176,0.17590077
30,0.06045448,0.10646754,0.07645031,0.04451059,0.0868546,0.25868246,0.24762842,0.118951604
31,0.1457712,0.12530014,0.15724556,0.06807913,0.11297063,0.15707593,0.16212536,0.07143202
32,0.12361774,0.101676576,0.10097553,0.104278944,0.13881695,0.09316403,0.168861,0.16860925
33,0.0924599,0.10153656,0.17974426,0.21709728,0.08514075,0.08976391,0.08404096,0.15021633
34,0.037977755,0.17516516,0.13406733,0.033820078,0.046026714,0.24810615,0.2616186,0.06321818
35,0.10923939,0.11935529,0.07410684,0.19793403,0.08881652,0.09366493,0.14397569,0.17290731
36,0.16265978,0.08252399,0.10738113,0.0973456,0.14546768,0.11113382,0.12824014,0.16524783
37,0.074072644,0.09318604,0.08752079,0.105554804,0.15048787,0.18800281,0.1520993,0.14907576
