,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
0,0.66671222448349,0.3463761806488037,0.6680269539356232,0.8702530264854431,0.3837162140070258,0.4219147760687457,0.4461032828501067,0.5048707958707959,0.5384966817937542,0.06746059656143188,0.5048707958707959,0.5877902482738727,0.5357991789385351
1,0.9117749184370041,0.9927100632339716,0.9813160337507725,0.9671545997262001,0.8491390389271745,0.9112143252905851,0.8209513698861526,0.9556516231171781,0.9237389965461298,0.1008753776550293,0.9112143252905851,0.9617181629201481,0.9241261297898189
2,0.007874548435211182,0.0032868385314941406,0.004449248313903809,0.00562971830368042,0.06534928841691401,0.07000277249003906,0.04395876383977082,0.012020149554594628,0.026571415985701008,0.03771930932998657,0.012020149554594628,0.027678169402040376,0.02659838609095333
3,0.26351988315582275,0.20103973150253296,0.5892004668712616,0.5337221920490265,0.1955227675693405,0.25596652138482245,0.3223713768115941,0.3770534608760415,0.3422995500275553,0.08423507213592529,0.25596652138482245,0.2595677247961974,0.33180667996981295
4,0.00299149751663208,0.004055202007293701,0.0034159421920776367,0.011822283267974854,0.035337151549015955,0.06669509431577847,0.005752716807295832,0.05353320335578393,0.022950386376481502,0.06448078155517578,0.011822283267974854,0.0064364388314412935,0.022930141362423773
5,0.5627530217170715,0.07177573442459106,0.18485695123672485,0.09765273332595825,0.31119816615449525,0.33013387210588807,0.26801056791123157,0.23847775273572724,0.258107349951461,0.2948008179664612,0.31119816615449525,0.24029945445934076,0.25896813453237044
6,0.0042231082916259766,0.01023554801940918,0.01250070333480835,0.002361297607421875,0.14878363185125754,0.02568480659263983,0.011509295754664306,0.0447171192515643,0.03250193883792396,0.1082991361618042,0.0042231082916259766,0.0545222097489797,0.03794913258942523
7,0.0035172700881958008,0.01822739839553833,0.00584101676940918,0.009684741497039795,0.11395054945054939,0.0960592090722906,0.0904799895345687,0.10064004096262158,0.05480002697127673,0.013596892356872559,0.009684741497039795,0.04352527923088434,0.0547553155811531
8,0.0018087029457092285,0.0025678277015686035,0.0061928629875183105,0.0017358660697937012,0.004658289760398171,0.028173588939434335,0.005752716807295832,0.046494897029342064,0.012173094030132559,0.10295987129211426,0.046494897029342064,0.017007754505555694,0.01220303797039568
9,0.04371678829193115,0.004019379615783691,0.0029032230377197266,0.0212705135345459,0.07085165195376031,0.06397804843309796,0.13054047160568905,0.0672055197399648,0.0505606995265615,0.08084535598754883,0.0672055197399648,0.06059131999521883,0.050560699526561614
10,0.9972958047874272,0.9939020997844636,0.9948223237879574,0.9933642828837037,0.9923871647850565,0.9897574455433242,0.9716157042453357,0.9445405120060669,0.9847106672279169,0.8401450514793396,0.9716157042453357,0.9850137919369903,0.9865990088347496
11,0.17370116710662842,0.053986191749572754,0.24206995964050293,0.17856943607330322,0.2601159150722441,0.15586768373352922,0.09258567247569782,0.14559958645756088,0.16281195153862993,0.9602235034108162,0.14559958645756088,0.1597278919093661,0.16784504067517614
