,0,1,2,3,4,5,6
0,0.0017878886313771787,0.0019901638043053533,0.002114023712620122,0.0022347061942959885,0.002346979863901085,0.002386028558162342,0.0024037768861655483
1,0.0014717120169964197,0.0016031777557594514,0.001798184012406847,0.0018776151311692205,0.0019092840994993632,0.0019400166207327204,0.002031568901712519
2,0.0020191635953685574,0.002653265722360004,0.0028207452175592978,0.0030606141561935626,0.0031543075436987152,0.0031747710537733675,0.0031907297510821203
3,0.0016757632426488815,0.0020268164944679807,0.002033199618216906,0.0021565282467926566,0.0021689158968288486,0.0024429233340173577,0.0026716835509845963
4,0.0022676153475268217,0.0022810538464072185,0.002623115772823681,0.0029456814792883663,0.002974203408656934,0.002994437657231863,0.0030628618169224672
5,0.001606409602203379,0.0017906767370066542,0.002116645140399247,0.0022050968175903597,0.0022096463495537844,0.0023662869761815063,0.0023791504220801677
6,0.0013568017514918823,0.001513671003389419,0.001801385259780349,0.0018913270663786941,0.0018924839036978504,0.001933940782982899,0.0019640419380912333
7,0.0020168985183132942,0.002091907455659541,0.00233259812335464,0.0024212931979748307,0.0025526911084291456,0.0025669248476054554,0.0026631344909317308
8,0.0015831231383919028,0.0016874308142199685,0.00198454754573783,0.0021066144847313806,0.0021282924742116903,0.002133606351792604,0.0021877686058535202
9,0.0020289138645907,0.002253459515706448,0.0026442645019132847,0.0028945700199466927,0.0029724241687949355,0.002995735735091773,0.0030004417000321225
10,0.0012934080348074187,0.0013653722336593019,0.001563948226383147,0.0017410235740895374,0.0017457245938190542,0.0018107116435215212,0.001993534308354935
11,0.0019918957478388707,0.002399375333692979,0.00263132476139017,0.0026524943787866874,0.002684760105057165,0.0030873841993461475,0.003130225367252781
12,0.0013044215458950226,0.0013516830238821382,0.001774745221317552,0.0018418910125785892,0.002194652262338292,0.002215486379364002,0.0022646062393791868
13,0.0018486855940256382,0.002051031479005847,0.0020974824867864106,0.002470916737762858,0.002645604926638215,0.0027404405719970706,0.0027455007311295598
14,0.0021680442441770024,0.002270007775720166,0.0024809940282168787,0.0026138403989606667,0.0026995814684437985,0.0027669554573349253,0.0029613979090628217
15,0.002711296411031489,0.002870820624078175,0.002908978287198393,0.0030882077539130435,0.003149563485655357,0.003216258405824386,0.00324785758989861
16,0.0013251059644063237,0.0026300116320995227,0.002975290940237994,0.0035466804104286116,0.0036442511079343392,0.0036501051966992618,0.003665186425925903
17,0.0019017173275165753,0.0019444712143254488,0.001968327791590675,0.00236871168780651,0.002372302212012462,0.002381641771000703,0.0023887962506377353
18,0.0021437189740034224,0.00232796662493175,0.002419337497881957,0.0024810215616215578,0.0026380529808857902,0.0026720160969127865,0.0027220294654624146
19,0.001745289011512391,0.001823247821019474,0.0020586801496396807,0.0022985978538177868,0.0024659407789421792,0.002492302306926824,0.002742759805667936
20,0.002107484413595094,0.0021456951772886195,0.002532882362560713,0.002650418813409776,0.0026647108718330214,0.002799969029511895,0.002848911073904313
21,0.0015669322301011465,0.0015837002043541525,0.001927111928820666,0.0019516703853742546,0.0019747651301765257,0.0020355754393291407,0.0020926329125449954
22,0.0016898142845796396,0.0023190182347437383,0.002427420478162177,0.0025069208445579597,0.0025660392342080453,0.0025795567031009093,0.002699747841899632
23,0.0013996587449001553,0.001978418023242978,0.002157714527467008,0.0022167956733064277,0.002282147577703878,0.0022825972857313044,0.002353502947750584
24,0.0012245706391188287,0.001698738348305752,0.00202500926991356,0.0020539898857422773,0.002228419488793132,0.0022600694503807387,0.002269397142726655
25,0.0023074785730139934,0.002316740403699083,0.002402725115021146,0.0024080920080838245,0.0025599663339930076,0.00266829539123951,0.0026849156980930894
26,0.0011237587696078673,0.001593103492112051,0.001638699129497933,0.001785520162285378,0.0020105206306999285,0.002137375945114111,0.0022461358146680026
27,0.0021527925448043494,0.002345250232572591,0.002509424056557245,0.0025185102910397056,0.0027034200305829374,0.002725702246989763,0.0028983956417349636
28,0.0014297369304753507,0.0018210000931574968,0.0019345957794637666,0.001963769553864826,0.001992930370292751,0.002073473303871319,0.002076611704524076
29,0.002083737932503497,0.0020969933847124604,0.002211948463036108,0.0024542656112669712,0.002494323607719926,0.002683959101293067,0.0026968957448004196
30,0.0011270300741091077,0.001588725217689632,0.001606087278053389,0.001740465242768903,0.0017513934914522565,0.001764083674843455,0.00199962924378216
31,0.002111168408142227,0.0021952288408913457,0.0022164319894555375,0.0023123514200338135,0.0024283757819987457,0.002434979559309066,0.002587800645975074
32,0.0018463564874130493,0.0018852496187966117,0.0020004177763260607,0.0020370620216683686,0.002187119803866585,0.002262187659424794,0.002290950598413752
33,0.0016300652678960463,0.001775298600236053,0.0023589552735784943,0.00236454449607201,0.0025017586940769437,0.0026142968889965833,0.0026434505066816358
34,0.0037903261639922058,0.003804446191016053,0.003945186534871345,0.0040756425799383135,0.0041097122486254975,0.004300167968274685,0.004410396383780819
35,0.004873297006320968,0.006071293264064781,0.006080230713481395,0.0063095635350516694,0.006556386498618115,0.006607387165431041,0.0072559598432471156
36,0.006281522082346521,0.006893128095731084,0.009026894186263847,0.009330775568268423,0.009553019033548863,0.010326704643232622,0.010825009031325463
37,0.009510877361088516,0.009702794109171142,0.010021566805960981,0.011777094161522748,0.011921515952809093,0.012182109369780035,0.012252618454676248
38,0.011895002378699799,0.012600979407924453,0.012794817863272643,0.014086443653113378,0.014221659254005621,0.014387829507974324,0.014542483326094606
39,0.008673548256991907,0.013007378878274129,0.013556272847691935,0.014246045357412281,0.014593958928462027,0.01524381064299311,0.015743941796277472
40,0.006374842780374665,0.007994608065313727,0.008833201954588163,0.010047067795600448,0.010157424804967025,0.010642116178644337,0.010650535836377236
41,0.004056250464537188,0.008301933405130635,0.011272446904750726,0.012459110656600025,0.013707863675216366,0.013709765999492165,0.014300778291703658
42,0.005829975189214093,0.006860779026921813,0.010495549776446943,0.012559998536259059,0.013841742982815455,0.01398832017626813,0.014428302625114778
43,0.004714392040678393,0.0074972211715015995,0.012534015087832924,0.012803765930831969,0.013160240210903871,0.013426743421884471,0.014356065875096717
44,0.00943512752054518,0.010222034348138951,0.011001381762598154,0.012129797159685556,0.01223376030275374,0.012416985631429383,0.013896473323731588
45,0.0077301629517147665,0.007844931019748048,0.008051160142490764,0.008126137740236615,0.008129778348735522,0.00868296062738202,0.009110525178736263
46,0.010322899993646878,0.010459102365230271,0.011903001909809982,0.012080942603600013,0.013817572956208137,0.013954655890284122,0.014059364137386178
47,0.010670554921757109,0.014605975421737605,0.014637138836069354,0.015134014118375411,0.015205786116819154,0.01527015969406563,0.01567897251487502
48,0.011374799391972085,0.011379050262567424,0.013218961649182764,0.013383960749096393,0.013690187261998872,0.013907995254806743,0.014297592219781259
49,0.010654088739115681,0.010704203951876998,0.010842114396862943,0.011700934045159376,0.012104926067873438,0.013175686014118664,0.013431214410788038
50,0.008791188691650624,0.010511176396237847,0.01136664801137145,0.011630871454793312,0.012009896104450328,0.012497813679209602,0.013036794656873256
51,0.007362047304543102,0.00855493831670006,0.008916291292761678,0.009592297054921522,0.009604415413410616,0.010041241128045596,0.010347589426592458
52,0.008189032378060105,0.008770178243208703,0.008884791203652702,0.009461788139399088,0.009558758563103465,0.009630267104696869,0.010063571163460064
53,0.0021906029121423233,0.005415311551729458,0.0058464316823178515,0.006354464887771865,0.006999972275669319,0.0074587248119489125,0.00761772803273036
