,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
0,0.6939128935337067,0.33765482902526855,0.3096975088119507,0.2649330496788025,0.4084799316136024,0.43372285219305984,0.41347534294194155,0.38537523724554557,0.4059064556304848,0.8929512649774551,0.33765482902526855,0.44570628961763425,0.4055385431602545
1,0.2050105333328247,0.7122301459312439,0.2281511425971985,0.2670132517814636,0.4174925654175923,0.40161226503535874,0.4241687134353149,0.43588259955763364,0.3864451521360788,0.5421945154666901,0.2281511425971985,0.33270120552659566,0.3739454738062258
2,0.2167474627494812,0.5177510976791382,0.41132640838623047,0.5484197437763214,0.2689194888495856,0.3507719760691608,0.3174277203355311,0.34740590303388785,0.3723462251099171,0.7666785418987274,0.5484197437763214,0.393880059113342,0.375829525662698
3,0.07197493314743042,0.10420209169387817,0.3545588254928589,0.10003769397735596,0.4759846058083488,0.4100104126883223,0.47637837762576507,0.4274006592407531,0.30256844995933907,0.48403578996658325,0.10003769397735596,0.20240790669657094,0.28653757296774307
4,0.47934097051620483,0.5280640721321106,0.4243764281272888,0.34737032651901245,0.46292436207991605,0.41937613550653385,0.42190904807821616,0.38356375469212745,0.4333656372064263,0.7546300441026688,0.46292436207991605,0.4228485907477284,0.4259763191657727
5,0.01129060983657837,0.004180431365966797,0.09486514329910278,0.008645474910736084,0.07764613090280381,0.17040890304624878,0.11363543117882347,0.06248889209751041,0.06789512707972134,0.06482559442520142,0.01129060983657837,0.00806705035536659,0.06544340529835191
6,0.2919716238975525,0.42455029487609863,0.6114436984062195,0.2658751606941223,0.4410820193304946,0.42295165476545227,0.4371529496357405,0.5299920840282202,0.4281274357042375,0.4916687607765198,0.2919716238975525,0.41195863358391827,0.4162085008937144
7,0.6091973781585693,0.3800817131996155,0.6468331515789032,0.37421220541000366,0.430753151566314,0.3705408053416298,0.3991366338553718,0.3970681061782758,0.4509778931610854,0.49746614694595337,0.37421220541000366,0.5413049175331013,0.45196632397233527
8,0.014684319496154785,0.011401891708374023,0.01523655652999878,0.04286456108093262,0.06935946290480255,0.11327551053982132,0.052523162161481896,0.12648404296894622,0.055728688423813955,0.03419184684753418,0.014684319496154785,0.05261165765482567,0.052466479643611175
9,0.0024902820587158203,0.0036718249320983887,0.01313096284866333,0.018607914447784424,0.15123280695253416,0.13531528928402425,0.11270519862068384,0.12888876386630543,0.0707553803763512,0.03419184684753418,0.01313096284866333,0.011675810976658596,0.0669536446958724
