,Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBRegressor)_Imputer(KNNImputer),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestRegressor)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingRegressor'>,dew_top_1,dew_top_3,dew_top_None
0,0.6397976875305176,1.132514476776123,2.5186004638671875,3.2070302963256836,0.4350877017171406,0.9381009919617131,0.37461500772354306,0.5895348179397271,0.15668202343674764,2.954051971435547,0.4350877017171406,0.3352147439162332,0.11970325875299181
1,2.3672733306884766,2.626095771789551,1.5407123565673828,2.4419755935668945,1.554105372928463,3.2525715410369234,1.8172204815061281,2.729581148013054,2.2911919495121094,2.1565799713134766,1.8172204815061281,2.020905823035868,2.1905290860714004
2,2.241927146911621,0.09673595428466797,1.7313899993896484,2.592787742614746,0.7410120941034446,0.4372901011012722,0.5786425705043357,0.14709436516714902,0.2765669445388177,0.46335601806640625,2.241927146911621,1.390979930784452,1.0544362926181456
3,4.45572566986084,5.130886077880859,4.1635541915893555,3.5334033966064453,3.4271510130685083,3.3080845437195787,2.5128948901483117,4.440530471794297,3.871528781833524,4.136234283447266,2.5128948901483117,3.4803955233570143,3.5301709107504315
4,2.510295867919922,0.5615816116333008,0.9487094879150391,3.682448387145996,1.3258594290476076,3.829450348694138,1.4013909146098378,3.9145090689418183,2.131385236580133,7.985910892486572,3.9145090689418183,3.6785071457910075,3.2355261028992004
5,7.206002235412598,2.693470001220703,6.167529106140137,5.70086669921875,4.755438166527368,4.548149473018929,3.9842534969452412,5.406278415596203,5.057748449259991,8.29534912109375,3.9842534969452412,5.198611822245331,5.169504629178416
6,5.8148698806762695,5.316644668579102,4.743659019470215,5.6061201095581055,3.0397298045465035,5.146680500041963,4.407019101291924,3.847001411140809,4.740215561913111,6.40920352935791,3.847001411140809,4.781575427641815,4.560674507850159
7,0.014124870300292969,5.794057846069336,2.579500198364258,1.2767057418823242,0.7135797508447475,0.4341599334232775,0.49881112690471063,0.4216271808179979,0.2657453633571514,0.9131784439086914,0.7135797508447475,0.024068162010166816,0.02338895071461522
8,2.8501968383789062,3.514349937438965,3.4365291595458984,2.0395288467407227,2.8050236818814476,3.5913635791452805,2.7319539826888537,3.167721235414943,3.0170834076543773,2.355234146118164,2.8050236818814476,3.0010194691622836,3.039286445783503
9,2.8000922203063965,0.9328832626342773,4.663846492767334,2.5423169136047363,1.8673366296239777,0.5469983559927236,1.368855259993584,0.7022861923423154,1.9280769159081679,0.34052371978759766,0.5469983559927236,0.8323573302932044,1.3683207011703544
