,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
0,0.6034604012966156,0.4490698575973511,0.11695748567581177,0.564135730266571,0.3627887336093858,0.43946871763593787,0.31717477409180217,0.36971945817143703,0.4028468947931141,0.6717992126941681,0.11695748567581177,0.3864268628848757,0.3930502225423145
1,0.8369621336460114,0.9495940916240215,0.9577363394200802,0.8943683728575706,0.8275312619581768,0.761860575861915,0.8878594285029993,0.7871579492999552,0.8628837691463412,0.9951387709006667,0.8943683728575706,0.8411647856971542,0.8631298430055654
2,0.029960453510284424,0.022135674953460693,0.018566429615020752,0.01107412576675415,0.21568335383538628,0.13908841637865943,0.14897995946774334,0.08190320251946603,0.08342395200584685,0.15095514059066772,0.01107412576675415,0.017220779249431217,0.08114112543711038
3,0.09833449125289917,0.11302930116653442,0.03825414180755615,0.03439915180206299,0.26473076155337016,0.3250738769467927,0.21413189510442654,0.22009045094355661,0.16350550882214987,0.012770473957061768,0.03439915180206299,0.11429597845042616,0.1578923072702899
4,0.005143880844116211,0.015015602111816406,0.05351412296295166,0.06635761260986328,0.1515506800183385,0.1667264554418345,0.22400795679292063,0.1915456319976111,0.10923274284743156,0.004834294319152832,0.06635761260986328,0.08675455671546417,0.10697073803872836
5,0.5536186993122101,0.037173330783843994,0.08814007043838501,0.031660258769989014,0.25213902620926865,0.24771479320456502,0.17372550799996178,0.2749433036495337,0.20738937379596967,0.31281930208206177,0.5536186993122101,0.2121867183916235,0.20731626950306792
6,0.1550583839416504,0.06630396842956543,0.24392813444137573,0.017965316772460938,0.357190140515216,0.18448919871045644,0.15408463868945044,0.21572837762852837,0.17434351989108798,0.008058428764343262,0.06630396842956543,0.1638049996517288,0.1716727850866453
7,0.016246557235717773,0.056673645973205566,0.09340006113052368,0.05954396724700928,0.09981140446515335,0.1841779718382408,0.24041041300786692,0.20253375880266644,0.11909972246254796,0.005392193794250488,0.056673645973205566,0.055502412595583195,0.11499007763631353
8,0.0410495400428772,0.013659060001373291,0.06384789943695068,0.23919075727462769,0.195101125837692,0.1597289323912554,0.23225443636596566,0.3236185670293561,0.15855628979751224,0.09685182571411133,0.0410495400428772,0.0975792612489439,0.15681557349586295
9,0.2838956117630005,0.08997583389282227,0.4139045476913452,0.00863504409790039,0.1316733018438384,0.126723103586876,0.25165787550166285,0.14102635762119375,0.18093645949982995,0.06951963901519775,0.08997583389282227,0.16651364504792443,0.1920020796779548
10,0.9247531890869141,0.6444635987281799,0.8919851705431938,0.8473390340805054,0.8360220388511425,0.7978362674774124,0.8222225508530332,0.815860312548397,0.8225602702710972,0.9950637482106686,0.6444635987281799,0.7747792124132504,0.8188416118211593
11,0.08141744136810303,0.18099528551101685,0.15317481756210327,0.049317240715026855,0.25171179204312866,0.164648820986255,0.3439318796453473,0.10758293780850181,0.16659752695493535,0.007070004940032959,0.18099528551101685,0.13881353532205587,0.16548983132387252
12,0.8459713160991669,0.5400707721710205,0.5478350222110748,0.8829865753650665,0.6940488943678761,0.7653326911212661,0.76607767570661,0.7258944696913643,0.7210271770916807,0.6039091646671295,0.8459713160991669,0.7222107434565804,0.7235381470418215
13,0.11200320720672607,0.15745729207992554,0.03420919179916382,0.04282420873641968,0.25869906671935683,0.16291720191586279,0.1606865084547796,0.11866796496130871,0.1309330802341928,0.03443551063537598,0.04282420873641968,0.07791926638890168,0.12826256065427932
14,0.045439183712005615,0.14635246992111206,0.01638895273208618,0.21704816818237305,0.19612346158011607,0.147061778920634,0.10836672963005523,0.25016181536631377,0.14086782000558706,0.23756027221679688,0.21704816818237305,0.20518387582987563,0.14246059560975755
15,0.11335813999176025,0.05465060472488403,0.0270959734916687,0.04194551706314087,0.1975372066453699,0.26233357434453,0.18240641206190633,0.16149655662540086,0.1301029981185826,0.20306986570358276,0.11335813999176025,0.06609590757912898,0.1274916653140945
16,0.8487978130578995,0.9747957028448582,0.9399360232055187,0.9637240059673786,0.6469734662589065,0.7325402261916615,0.6985356958693515,0.7284101326539583,0.8167141332561916,0.992308852262795,0.9637240059673786,0.917304182023287,0.8174541044992188
17,0.020284414291381836,0.033566951751708984,0.03433823585510254,0.027235448360443115,0.15497806733664066,0.3868219736332701,0.22699331884431606,0.21382550625869812,0.13725548954144517,0.05537545680999756,0.020284414291381836,0.027233154868667953,0.13061130192261816
18,0.7228867709636688,0.9306605979800224,0.8373308330774307,0.8492895364761353,0.7102499158152382,0.8641543821454859,0.7484149851237922,0.7643407932223721,0.8034159768505182,0.9758291598409414,0.8492895364761353,0.8114452131431189,0.8035275112324873
19,0.19056624174118042,0.18984454870224,0.15246033668518066,0.1422838568687439,0.24462969632654863,0.23389081140591916,0.30056806704896677,0.2672806747326538,0.2151905291889291,0.7817418426275253,0.18984454870224,0.1896703327386846,0.21470338566647906
20,0.056822776794433594,0.032097697257995605,0.015913188457489014,0.01005464792251587,0.06599090121361573,0.1696446688838853,0.14085212427310756,0.12978583373975539,0.07764522981784983,0.15095514059066772,0.056822776794433594,0.03522036151780483,0.0752499366227577
21,0.009263455867767334,0.08639037609100342,0.27389830350875854,0.06382668018341064,0.07132544597919488,0.22533080451281284,0.2423736736278438,0.20391837418728187,0.14704088924475922,0.0069092512130737305,0.08639037609100342,0.14015291182210987,0.14718805621246833
22,0.6446870267391205,0.260301411151886,0.07734555006027222,0.458379864692688,0.23582278473757612,0.4274146250223637,0.3067881822569385,0.36572590211408185,0.34705816834686587,0.16649138927459717,0.6446870267391205,0.40099823513281896,0.3642485915579451
23,0.043937623500823975,0.3329411745071411,0.08395665884017944,0.09171652793884277,0.35212537964583335,0.16080196827057947,0.17994248720581296,0.17880569001018853,0.17802843873992524,0.006013154983520508,0.043937623500823975,0.2321185871913165,0.1767361630274339
24,0.8193438649177551,0.9814282264560461,0.9778309762477875,0.932135559618473,0.8262385371391361,0.8070699891379809,0.8427528823219835,0.9057391325220532,0.8865673960451519,0.9332346767187119,0.9814282264560461,0.9641745728510385,0.8893569334526146
25,0.021252810955047607,0.005925953388214111,0.006644606590270996,0.011516988277435303,0.0838205978861114,0.07054582191748537,0.06319652001224507,0.04006561337752901,0.03787111405054233,0.15095514059066772,0.006644606590270996,0.008014077599160174,0.036676189547701465
26,0.007597565650939941,0.06724679470062256,0.01688861846923828,0.06271636486053467,0.12756776652414703,0.0745690209406844,0.08469559262955828,0.1352447693714598,0.07206581164339809,0.14770132303237915,0.007597565650939941,0.045410598015305226,0.07092484743420246
27,0.9368303194642067,0.9532047659158707,0.9900454338639975,0.9880537074059248,0.7906635435452787,0.8756889951903344,0.8460137032955788,0.8987782750731668,0.9099098429692948,0.8490448892116547,0.9880537074059248,0.9214552845934622,0.9116321481397537
28,0.009088695049285889,0.06678622961044312,0.12849169969558716,0.029596328735351562,0.2722210188314287,0.15629934771219145,0.1576531009935198,0.25874071620785855,0.13485964210445833,0.5617290437221527,0.029596328735351562,0.05292317324877338,0.1303964161224953
29,0.024835050106048584,0.0884283185005188,0.05297398567199707,0.018734753131866455,0.19438819631921467,0.2603016535777287,0.3011742583468754,0.14549239513014867,0.13579107634804977,0.005476832389831543,0.05297398567199707,0.032413745137693795,0.13123678550503093
30,0.5161297917366028,0.4465576410293579,0.440607488155365,0.5397807359695435,0.5536366628737615,0.5450337724614616,0.5375457370784089,0.6108156732156733,0.5237634378150218,0.9729423318058252,0.440607488155365,0.46774562027102284,0.515231503962412
31,0.05199629068374634,0.006644129753112793,0.012502551078796387,0.00812232494354248,0.14930167528824156,0.13779080053946158,0.11225314193658675,0.08060669974214496,0.06990220174570405,0.15095514059066772,0.05199629068374634,0.024328588449165522,0.06772067265663895
32,0.5891635715961456,0.1416020393371582,0.07037186622619629,0.07044810056686401,0.22240448280141734,0.3416242978811749,0.2885341077996816,0.2588484578602227,0.24787461550860757,0.5352383852005005,0.2588484578602227,0.35500947265597027,0.2526982272698527
33,0.44050633907318115,0.08182919025421143,0.02753812074661255,0.08497041463851929,0.3677993082615346,0.091082337289763,0.15153923840496342,0.19099968798868394,0.17953307958218367,0.009746134281158447,0.44050633907318115,0.20877616401298127,0.18315859155695602
34,0.9656870365142822,0.7904340922832489,0.9431407116353512,0.9194005355238914,0.9168663315415302,0.7632911994994351,0.785431150573257,0.8802165489046334,0.8705584508094537,0.8847857937216759,0.7904340922832489,0.898124724146046,0.8715730311934629
35,0.04187273979187012,0.037428200244903564,0.017437458038330078,0.11635202169418335,0.1609275813037654,0.06861352906413987,0.19576544040251032,0.22471295621022136,0.10788874084374056,0.008544504642486572,0.037428200244903564,0.032492604225042854,0.10400082651277387
36,0.0340803861618042,0.22843438386917114,0.13503247499465942,0.25421541929244995,0.22811612080364152,0.2070453727871373,0.12187382161277005,0.14632508481408069,0.1693903830419643,0.08275622129440308,0.13503247499465942,0.20522625252637106,0.16965054977678728
37,0.04945164918899536,0.10899537801742554,0.01942145824432373,0.07596439123153687,0.40567137010773435,0.1970895991280267,0.22568941198215287,0.23503385499127194,0.16466463911143348,0.1849651336669922,0.10899537801742554,0.12699882038203492,0.16188160272722607
38,0.550620436668396,0.7610366940498352,0.9733935762196779,0.5151011943817139,0.3903900122608662,0.5159596362069847,0.4397920221376961,0.3646719436804242,0.5638706894506993,0.12458604574203491,0.550620436668396,0.7568596890815895,0.5692319841650104
39,0.10645526647567749,0.02394956350326538,0.021312355995178223,0.17398494482040405,0.1868774514953564,0.16653568392458862,0.12130293223383093,0.24159064390255935,0.13025110529385753,0.15456509590148926,0.17398494482040405,0.17410000747304977,0.13056739612169277
0,0.2524418830871582,0.22378641366958618,0.09018635749816895,0.24429583549499512,0.33596429151606133,0.27436384628024957,0.2071118641132439,0.33764026297621896,0.24572384432946026,0.012915074825286865,0.24429583549499512,0.1861488363820989,0.24395893387348766
1,0.0038740038871765137,0.00562739372253418,0.00885164737701416,0.0458836555480957,0.08153776523803968,0.15168522033664655,0.10610897947310305,0.15134856241920702,0.06936465350022714,0.8631411343812943,0.00562739372253418,0.020256327690109543,0.06754285269622107
2,0.008831501007080078,0.005190253257751465,0.011952638626098633,0.02349632978439331,0.1228081486882786,0.08395392989395434,0.0870688835697997,0.09999456728704526,0.055412031514300186,0.018437683582305908,0.02349632978439331,0.013576833415772427,0.05365986221716268
3,0.21690082550048828,0.5498875975608826,0.12320297956466675,0.5054152607917786,0.6616935184678358,0.6489335517418202,0.6340797454962506,0.6443052237617455,0.4980523378606836,0.27319276332855225,0.5054152607917786,0.4237087542367015,0.4851192002606377
